Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Pirimicarb desmethyl","Pineapple, Canned","756","0"," "," "," ","0.001 - 0.01","M","NT"
"Pirimicarb desmethyl","Sweet Potatoes","701","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Apple Sauce","570","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Asparagus","354","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Lettuce","378","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Milk","711","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Onion","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Pirimiphos methyl","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","NT"
"Pirimiphos methyl","Plums, Dried (Prunes)","191","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Pirimiphos methyl","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Pirimiphos-ethyl","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Milk","711","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Prallethrin","Apple Sauce","570","0"," "," "," ","0.01","M","1.0"
"Prallethrin","Asparagus","354","0"," "," "," ","0.008","M","1.0"
"Prallethrin","Cranberries","311","0"," "," "," ","0.03","M","1.0"
"Prallethrin","Cranberries, Frozen","428","0"," "," "," ","0.03","M","1.0"
"Prallethrin","Grapefruit","526","0"," "," "," ","0.02 - 0.1","M","1.0"
"Prallethrin","Honey","315","0"," "," "," ","0.5","M","1.0"
"Prallethrin","Kale Greens","708","0"," "," "," ","0.005","M","1.0"
"Prallethrin","Lettuce","378","0"," "," "," ","0.01","M","1.0"
"Prallethrin","Mangoes","177","0"," "," "," ","0.02 - 0.03","M","1.0"
"Prallethrin","Milk","711","0"," "," "," ","0.02","M","1.0"
"Prallethrin","Olives, Canned","754","0"," "," "," ","0.02","M","1.0"
"Prallethrin","Pineapple, Canned","359","0"," "," "," ","0.1","M","1.0"
"Prallethrin","Plums, Dried (Prunes)","191","0"," "," "," ","0.008","M","1.0"
"Prallethrin","Snap Peas","710","0"," "," "," ","0.005","M","1.0"
"Prallethrin","Sweet Potatoes","701","0"," "," "," ","0.1","M","1.0"
"Pretilachlor","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Pretilachlor","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Primisulfuron methyl","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Primisulfuron methyl","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Primisulfuron methyl","Milk","622","0"," "," "," ","0.005","M","0.02"
"Primisulfuron methyl","Olives, Canned","691","0"," "," "," ","0.0012 - 0.005","M","NT"
"Prochloraz","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Prochloraz","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Prochloraz","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Prochloraz","Mangoes","90","0"," "," "," ","0.005","M","NT"
"Prochloraz","Milk","711","0"," "," "," ","0.005","M","NT"
"Prochloraz","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Prochloraz","Onion","348","0"," "," "," ","0.005","M","NT"
"Prochloraz","Pineapple, Canned","397","0"," "," "," ","0.005","M","NT"
"Procymidone","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Procymidone","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Procymidone","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Procymidone","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Procymidone","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Procymidone","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Procymidone","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","NT"
"Procymidone","Milk","711","0"," "," "," ","0.005","M","NT"
"Procymidone","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Procymidone","Onion","348","0"," "," "," ","0.005","M","NT"
"Procymidone","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","NT"
"Procymidone","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Procymidone","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Prodiamine","Honey","315","0"," "," "," ","0.02","M","NT"
"Profenofos","Apple Sauce","570","0"," "," "," ","0.075","M","NT"
"Profenofos","Asparagus","354","0"," "," "," ","0.075","M","NT"
"Profenofos","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Profenofos","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Profenofos","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Profenofos","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Profenofos","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Profenofos","Grapefruit","526","0"," "," "," ","0.005","M","NT"
"Profenofos","Honey","315","0"," "," "," ","0.005","M","NT"
"Profenofos","Lettuce","378","0"," "," "," ","0.075","M","NT"
"Profenofos","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Profenofos","Milk","711","0"," "," "," ","0.005","M","0.01"
"Profenofos","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Profenofos","Onion","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Profenofos","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","NT"
"Profenofos","Plums, Dried (Prunes)","191","0"," "," "," ","0.075","M","NT"
"Profenofos","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Profenofos","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Profenofos","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Profluralin","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"Profluralin","Mangoes","90","0"," "," "," ","0.005 - 0.02","M","NT"
"Profluralin","Milk","711","0"," "," "," ","0.02","M","NT"
"Profluralin","Olives, Canned","754","0"," "," "," ","0.005 - 0.02","M","NT"
"Profoxydim","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Profoxydim","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Profoxydim","Milk","711","0"," "," "," ","0.0025","M","NT"
"Profoxydim","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Promecarb","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Promecarb","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Promecarb","Milk","711","0"," "," "," ","0.0012","M","NT"
"Promecarb","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Prometon","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Prometon","Honey","315","0"," "," "," ","0.002","M","NT"
"Prometon","Onion","360","0"," "," "," ","0.001","M","NT"
"Prometon","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Prometon","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Prometryn","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Prometryn","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Prometryn","Honey","315","0"," "," "," ","0.008","M","NT"
"Prometryn","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Prometryn","Milk","711","0"," "," "," ","0.0012","M","NT"
"Prometryn","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Prometryn","Onion","360","0"," "," "," ","0.001","M","NT"
"Prometryn","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Prometryn","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Pronamide","Apple Sauce","570","0"," "," "," ","0.002","M","0.1"
"Pronamide","Asparagus","354","0"," "," "," ","0.002","M","NT"
"Pronamide","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Pronamide","Cranberries","311","0"," "," "," ","0.005","M","0.05"
"Pronamide","Cranberries, Frozen","428","0"," "," "," ","0.005","M","0.05"
"Pronamide","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pronamide","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Pronamide","Grapefruit","526","0"," "," "," ","0.0025 - 0.05","M","NT"
"Pronamide","Honey","315","0"," "," "," ","0.05","M","NT"
"Pronamide","Lettuce","378","10","2.6","0.002","0.016","0.002","M","1.0"
"Pronamide","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pronamide","Milk","711","0"," "," "," ","0.0025","M","0.02"
"Pronamide","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Pronamide","Onion","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Pronamide","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.015","M","NT"
"Pronamide","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","0.1"
"Pronamide","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Pronamide","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Propachlor","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Propachlor","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Propachlor","Honey","315","0"," "," "," ","0.005","M","NT"
"Propachlor","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Propachlor","Milk","711","0"," "," "," ","0.0012","M","0.02"
"Propachlor","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Propachlor","Onion","360","0"," "," "," ","0.001","M","NT"
"Propachlor","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Propachlor","Water, Bottled","756","0"," "," "," ","22.5","T",""
"Propamocarb","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Propamocarb","Cucumbers","378","255","67.5","0.01","0.88","0.01","M","1.5"
"Propamocarb","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Propamocarb","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Propamocarb","Milk","711","0"," "," "," ","0.0012","M","NT"
"Propamocarb","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Propamocarb","Onion","348","0"," "," "," ","0.01","M","NT"
"Propamocarb","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Apple Sauce","570","0"," "," "," ","0.002","M","NT"
"Propamocarb hydrochloride","Asparagus","354","0"," "," "," ","0.002","M","NT"
"Propamocarb hydrochloride","Cranberries","311","0"," "," "," ","0.001","M","NT"
"Propamocarb hydrochloride","Cranberries, Frozen","428","0"," "," "," ","0.001","M","NT"
"Propamocarb hydrochloride","Grapefruit","255","0"," "," "," ","0.001","M","NT"
"Propamocarb hydrochloride","Honey","315","0"," "," "," ","0.005","M","NT"
"Propamocarb hydrochloride","Lettuce","378","63","16.7","0.002","3","0.002","M","50/90"
"Propamocarb hydrochloride","Pineapple, Canned","359","0"," "," "," ","0.005","M","NT"
"Propamocarb hydrochloride","Plums, Dried (Prunes)","159","0"," "," "," ","0.002","M","NT"
"Propamocarb hydrochloride","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Propanil","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Propanil","Honey","315","0"," "," "," ","0.01","M","NT"
"Propanil","Mangoes","90","0"," "," "," ","0.0012 - 0.01","M","NT"
"Propanil","Milk","711","0"," "," "," ","0.01","M","0.05"
"Propanil","Olives, Canned","754","0"," "," "," ","0.0012 - 0.01","M","NT"
"Propaquizafop","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Propaquizafop","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Propaquizafop","Milk","711","0"," "," "," ","0.0012","M","NT"
"Propaquizafop","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Propargite","Apple Sauce","570","0"," "," "," ","0.05","M","NT"
"Propargite","Asparagus","354","0"," "," "," ","0.05","M","NT"
"Propargite","Cabbage","354","0"," "," "," ","0.02","M","NT"
"Propargite","Cranberries","311","0"," "," "," ","0.025","M","NT"
"Propargite","Cranberries, Frozen","428","0"," "," "," ","0.025","M","NT"
"Propargite","Cucumbers","378","0"," "," "," ","0.02","M","NT"
"Propargite","Garbanzo Beans, Canned","189","0"," "," "," ","0.006","M","NT"
"Propargite","Grapefruit","526","0"," "," "," ","0.0012 - 0.01","M","5.0"
"Propargite","Honey","315","0"," "," "," ","0.005","M","NT"
"Propargite","Lettuce","378","0"," "," "," ","0.05","M","NT"
"Propargite","Mangoes","177","0"," "," "," ","0.0012 - 0.025","M","NT"
"Propargite","Milk","711","0"," "," "," ","0.0012","M","0.08"
"Propargite","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Propargite","Onion","708","0"," "," "," ","0.02","M","NT"
"Propargite","Pineapple, Canned","756","0"," "," "," ","0.02 - 0.04","M","NT"
"Propargite","Plums, Dried (Prunes)","191","0"," "," "," ","0.05","M","NT"
"Propargite","Sweet Potatoes","701","0"," "," "," ","0.04","M","NT"
"Propargite","Tomatoes, Canned","566","0"," "," "," ","0.006","M","NT"
"Propazine","Honey","315","0"," "," "," ","0.005","M","NT"
"Propazine","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Propazine","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Propetamphos","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Propetamphos","Asparagus","325","0"," "," "," ","0.01","M","NT"
"Propetamphos","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Propetamphos","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Propetamphos","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Propetamphos","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Propetamphos","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Propetamphos","Grapefruit","526","0"," "," "," ","0.005","M","NT"
"Propetamphos","Honey","315","0"," "," "," ","0.005","M","NT"
"Propetamphos","Kale Greens","708","0"," "," "," ","0.01","M","NT"
"Propetamphos","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Propetamphos","Mangoes","177","0"," "," "," ","0.005","M","NT"
"Propetamphos","Milk","711","0"," "," "," ","0.005","M","NT"
"Propetamphos","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Propetamphos","Onion","708","0"," "," "," ","0.003 - 0.01","M","NT"
"Propetamphos","Pineapple, Canned","756","0"," "," "," ","0.01","M","NT"
"Propetamphos","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Propetamphos","Snap Peas","710","0"," "," "," ","0.01","M","NT"
"Propetamphos","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Propetamphos","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Propetamphos","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Propham","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Propham","Mangoes","90","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Propham","Milk","711","0"," "," "," ","0.0025","M","NT"
"Propham","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Propiconazole","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Propiconazole","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Propiconazole","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Propiconazole","Cranberries","272","0"," "," "," ","0.005","M","1.0"
"Propiconazole","Cranberries, Frozen","423","0"," "," "," ","0.005","M","1.0"
"Propiconazole","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Propiconazole","Garbanzo Beans, Canned","189","0"," "," "," ","0.0045","M","NT"
"Propiconazole","Grapefruit","526","1","0.2","0.0068","0.0068","0.005","M","8.0"
"Propiconazole","Honey","315","0"," "," "," ","0.005","M","NT"
"Propiconazole","Kale Greens","708","8","1.1","0.0083","1.3364","0.005","M","20"
"Propiconazole","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Propiconazole","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Propiconazole","Milk","711","0"," "," "," ","0.005","M","0.05"
"Propiconazole","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Propiconazole","Onion","708","0"," "," "," ","0.0045 - 0.01","M","0.2"
"Propiconazole","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.02","M","4.5"
"Propiconazole","Plums, Dried (Prunes)","191","1","0.5","0.01","0.01","0.01","M","0.60"
"Propiconazole","Sweet Potatoes","701","0"," "," "," ","0.02","M","NT"
"Propiconazole","Tomatoes, Canned","566","0"," "," "," ","0.015","M","3.0"
"Propiconazole","Water, Bottled","756","0"," "," "," ","33.8","T",""
"Proquinazid","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Proquinazid","Mangoes","90","0"," "," "," ","0.005 - 0.01","M","NT"
"Proquinazid","Milk","711","0"," "," "," ","0.01","M","NT"
"Proquinazid","Olives, Canned","754","0"," "," "," ","0.005 - 0.01","M","NT"
"Prosulfuron","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Prosulfuron","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Prosulfuron","Grapefruit","526","0"," "," "," ","0.001 - 0.0025","M","NT"
"Prosulfuron","Mangoes","177","0"," "," "," ","0.0025 - 0.01","M","NT"
"Prosulfuron","Milk","711","0"," "," "," ","0.0025","M","NT"
"Prosulfuron","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Prothioconazole","Cranberries","311","0"," "," "," ","0.1","M","2.0"
"Prothioconazole","Cranberries, Frozen","428","0"," "," "," ","0.1","M","2.0"
"Prothioconazole","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"Prothioconazole","Mangoes","58","0"," "," "," ","0.1","M","NT"
"Prothiofos","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Prothiofos","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Prothiofos","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Prothiofos","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","NT"
"Prothiofos","Milk","711","0"," "," "," ","0.005","M","NT"
"Prothiofos","Onion","348","0"," "," "," ","0.005","M","NT"
"Prothiofos","Pineapple, Canned","397","0"," "," "," ","0.005","M","NT"
"Prothiofos","Sweet Potatoes","701","0"," "," "," ","0.02 - 0.04","M","NT"
"Pymetrozine","Cabbage","354","0"," "," "," ","0.01","M","0.5"
"Pymetrozine","Cucumbers","378","3","0.8","0.018","0.12","0.01","M","0.1"
"Pymetrozine","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","NT"
"Pymetrozine","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Pymetrozine","Honey","315","0"," "," "," ","0.05","M","NT"
"Pymetrozine","Kale Greens","708","1","0.1","0.0832","0.0832","0.05","M","0.25"
"Pymetrozine","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Pymetrozine","Milk","711","0"," "," "," ","0.0012","M","NT"
"Pymetrozine","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Pymetrozine","Onion","348","0"," "," "," ","0.01","M","NT"
"Pymetrozine","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.085","M","NT"
"Pymetrozine","Sweet Potatoes","701","0"," "," "," ","0.085","M","0.02"
"Pymetrozine","Tomatoes, Canned","566","0"," "," "," ","0.0015","M","0.2"
"Pyraclofos","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Pyraclofos","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Pyraclostrobin","Apple Sauce","570","0"," "," "," ","0.003","M","1.5"
"Pyraclostrobin","Asparagus","354","0"," "," "," ","0.003","M","NT"
"Pyraclostrobin","Cabbage","354","9","2.5","0.0033","0.11","0.0025","M","5.0"
"Pyraclostrobin","Cranberries","311","0"," "," "," ","0.001","M","4.0"
"Pyraclostrobin","Cranberries, Frozen","428","0"," "," "," ","0.001","M","4.0"
"Pyraclostrobin","Cucumbers","378","27","7.1","0.0025","0.082","0.0025","M","0.5"
"Pyraclostrobin","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.5"
"Pyraclostrobin","Grapefruit","526","5","1","0.001","0.0015","0.001 - 0.0012","M","2.0"
"Pyraclostrobin","Honey","315","0"," "," "," ","0.005","M","NT"
"Pyraclostrobin","Kale Greens","708","114","16.1","0.0033","8.8087","0.002","M","16.0"
"Pyraclostrobin","Lettuce","378","7","1.9","0.004","0.24","0.003","M","29.0"
"Pyraclostrobin","Mangoes","177","15","8.5","0.001","0.0068","0.001 - 0.0012","M","0.6"
"Pyraclostrobin","Milk","711","0"," "," "," ","0.0012","M","0.1"
"Pyraclostrobin","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Pyraclostrobin","Onion","708","0"," "," "," ","0.0025 - 0.003","M","0.9"
"Pyraclostrobin","Pineapple, Canned","756","0"," "," "," ","0.0025 - 0.005","M","NT"
"Pyraclostrobin","Plums, Dried (Prunes)","191","3","1.6","0.0038","0.028","0.0033","M","2.5"
"Pyraclostrobin","Snap Peas","710","47","6.6","0.0033","0.1911","0.002","M","0.5"
"Pyraclostrobin","Sweet Potatoes","701","0"," "," "," ","0.005","M","0.04"
"Pyraclostrobin","Tomatoes, Canned","566","1","0.2","0.0017","0.0017","0.001","M","1.4"
